,DATE,TIMING,PEDESTRIANS,BICYCLISTS,CARS,BUSES,TRUCKS
558,2019-11-02,19:30:00,0,0,4,0,0
559,2019-11-02,19:45:00,0,0,2,0,0
560,2019-11-02,20:00:00,0,0,3,0,0
561,2019-11-02,20:15:00,0,0,1,0,0
562,2019-11-02,20:30:00,0,0,5,0,0
563,2019-11-02,20:45:00,0,0,3,0,0
564,2019-11-02,21:00:00,0,0,5,0,0
565,2019-11-02,21:15:00,0,0,1,0,0
566,2019-11-02,21:30:00,0,0,1,0,0
567,2019-11-02,21:45:00,0,0,0,0,0
568,2019-11-02,22:00:00,0,0,3,0,0
569,2019-11-02,22:15:00,0,0,5,0,0
570,2019-11-02,22:30:00,0,0,2,0,0
571,2019-11-02,22:45:00,0,0,0,0,0
572,2019-11-02,23:00:00,0,0,1,0,0
573,2019-11-02,23:15:00,0,0,3,0,0
574,2019-11-02,23:30:00,0,0,0,0,0
575,2019-11-02,23:45:00,0,0,0,0,0
576,2019-11-03,00:00:00,0,0,0,0,0
577,2019-11-03,00:15:00,0,0,0,0,0
578,2019-11-03,00:30:00,0,0,0,0,0
579,2019-11-03,00:45:00,0,0,0,0,0
580,2019-11-03,01:00:00,0,0,1,0,0
581,2019-11-03,01:15:00,0,0,1,0,0
582,2019-11-03,01:30:00,0,0,2,0,0
583,2019-11-03,01:45:00,0,0,2,0,0
584,2019-11-03,02:00:00,0,0,0,0,0
585,2019-11-03,02:15:00,0,0,0,0,0
586,2019-11-03,02:30:00,0,0,0,0,0
587,2019-11-03,02:45:00,0,0,0,0,0
588,2019-11-03,03:00:00,0,0,0,0,0
589,2019-11-03,03:15:00,0,0,0,0,0
590,2019-11-03,03:30:00,0,0,0,0,0
591,2019-11-03,03:45:00,0,0,0,0,0
592,2019-11-03,04:00:00,0,0,0,0,0
593,2019-11-03,04:15:00,0,0,0,0,0
594,2019-11-03,04:30:00,0,0,0,0,0
595,2019-11-03,04:45:00,0,0,0,0,0
596,2019-11-03,05:00:00,0,0,0,0,0
597,2019-11-03,05:15:00,0,0,0,0,0
598,2019-11-03,05:30:00,0,0,0,0,0
599,2019-11-03,05:45:00,0,0,0,0,0
600,2019-11-03,06:00:00,0,0,0,0,0
601,2019-11-03,06:15:00,0,0,0,0,0
602,2019-11-03,06:30:00,0,0,1,0,0
603,2019-11-03,06:45:00,0,0,0,0,0
604,2019-11-03,07:00:00,0,0,1,0,0
605,2019-11-03,07:15:00,0,0,4,0,0
606,2019-11-03,07:30:00,1,0,12,0,0
607,2019-11-03,07:45:00,0,0,10,0,0
608,2019-11-03,08:00:00,0,0,18,0,0
609,2019-11-03,08:15:00,2,0,15,0,2
610,2019-11-03,08:30:00,2,0,32,0,1
611,2019-11-03,08:45:00,0,0,34,0,0
612,2019-11-03,09:00:00,0,0,15,0,0
613,2019-11-03,09:15:00,2,0,20,0,0
614,2019-11-03,09:30:00,3,0,34,0,1
615,2019-11-03,09:45:00,0,1,39,0,1
616,2019-11-03,10:00:00,5,0,42,1,1
617,2019-11-03,10:15:00,0,0,42,1,1
618,2019-11-03,10:30:00,0,0,61,0,0
619,2019-11-03,10:45:00,2,2,74,0,1
620,2019-11-03,11:00:00,5,5,74,0,2
621,2019-11-03,11:15:00,5,3,57,1,2
622,2019-11-03,11:30:00,1,0,82,0,4
623,2019-11-03,11:45:00,5,1,88,1,3
624,2019-11-03,12:00:00,5,2,72,0,1
625,2019-11-03,12:15:00,3,0,67,0,4
626,2019-11-03,12:30:00,2,0,75,1,3
627,2019-11-03,12:45:00,4,1,46,0,1
628,2019-11-03,13:00:00,1,0,99,0,2
629,2019-11-03,13:15:00,3,0,72,1,1
630,2019-11-03,13:30:00,2,1,85,0,3
631,2019-11-03,13:45:00,3,0,39,0,1
632,2019-11-03,14:00:00,4,1,60,1,0
633,2019-11-03,14:15:00,8,7,62,0,0
634,2019-11-03,14:30:00,6,1,46,0,0
635,2019-11-03,14:45:00,0,0,69,2,3
636,2019-11-03,15:00:00,0,0,53,0,0
637,2019-11-03,15:15:00,4,0,60,0,1
638,2019-11-03,15:30:00,1,3,62,1,0
639,2019-11-03,15:45:00,1,0,51,0,1
640,2019-11-03,16:00:00,0,0,58,0,0
641,2019-11-03,16:15:00,2,0,37,0,0
642,2019-11-03,16:30:00,1,0,34,0,0
643,2019-11-03,16:45:00,0,0,24,0,0
644,2019-11-03,17:00:00,0,0,36,1,0
645,2019-11-03,17:15:00,0,3,57,0,0
646,2019-11-03,17:30:00,1,0,52,0,1
647,2019-11-03,17:45:00,2,3,72,1,1
648,2019-11-03,18:00:00,1,10,203,0,11
649,2019-11-03,18:15:00,3,0,111,0,3
650,2019-11-03,18:30:00,0,0,6,0,0
651,2019-11-03,18:45:00,0,0,0,0,0
652,2019-11-03,19:00:00,0,0,2,0,1
653,2019-11-03,19:15:00,0,0,3,0,0
654,2019-11-03,19:30:00,0,0,1,0,0
655,2019-11-03,19:45:00,0,0,1,0,0
656,2019-11-03,20:00:00,0,0,6,0,0
657,2019-11-03,20:15:00,3,0,3,0,0
658,2019-11-03,20:30:00,0,0,3,0,0
659,2019-11-03,20:45:00,0,0,0,0,0
660,2019-11-03,21:00:00,0,0,2,0,0
661,2019-11-03,21:15:00,0,0,0,0,0
662,2019-11-03,21:30:00,0,0,0,0,0
663,2019-11-03,21:45:00,0,0,1,0,0
664,2019-11-03,22:00:00,0,0,0,0,0
665,2019-11-03,22:15:00,0,0,0,0,0
666,2019-11-03,22:30:00,0,0,0,0,0
667,2019-11-03,22:45:00,0,0,1,0,0
668,2019-11-03,23:00:00,0,0,0,0,0
669,2019-11-03,23:15:00,0,0,0,0,0
670,2019-11-03,23:30:00,0,0,1,0,0
671,2019-11-03,23:45:00,0,0,0,0,0
672,2019-11-04,00:00:00,0,0,1,0,0
673,2019-11-04,00:15:00,0,0,3,0,0
674,2019-11-04,00:30:00,0,0,1,0,0
675,2019-11-04,00:45:00,0,0,0,0,0
676,2019-11-04,01:00:00,0,0,0,0,0
677,2019-11-04,01:15:00,0,0,0,0,0
678,2019-11-04,01:30:00,0,0,0,0,0
679,2019-11-04,01:45:00,0,0,0,0,0
680,2019-11-04,02:00:00,0,0,0,0,0
681,2019-11-04,02:15:00,0,0,0,0,0
682,2019-11-04,02:30:00,0,0,0,0,0
683,2019-11-04,02:45:00,0,0,0,0,0
684,2019-11-04,03:00:00,0,0,0,0,0
685,2019-11-04,03:15:00,0,0,1,0,0
686,2019-11-04,03:30:00,0,0,0,0,0
687,2019-11-04,03:45:00,0,0,0,0,0
688,2019-11-04,04:00:00,0,0,0,0,0
689,2019-11-04,04:15:00,0,0,0,0,0
690,2019-11-04,04:30:00,0,0,0,0,0
691,2019-11-04,04:45:00,0,0,0,0,0
692,2019-11-04,05:00:00,0,0,0,0,0
693,2019-11-04,05:15:00,0,0,0,0,0
694,2019-11-04,05:30:00,0,0,0,0,0
695,2019-11-04,05:45:00,3,0,0,0,0
696,2019-11-04,06:00:00,0,0,0,0,0
697,2019-11-04,06:15:00,0,0,0,0,0
698,2019-11-04,06:30:00,0,0,0,0,0
699,2019-11-04,06:45:00,0,0,0,0,0
700,2019-11-04,07:00:00,0,0,5,0,0
701,2019-11-04,07:15:00,0,0,15,2,1
702,2019-11-04,07:30:00,0,0,27,4,3
703,2019-11-04,07:45:00,5,2,80,4,2
704,2019-11-04,08:00:00,1,1,56,7,2
705,2019-11-04,08:15:00,4,1,63,3,3
706,2019-11-04,08:30:00,8,2,127,2,3
707,2019-11-04,08:45:00,1,0,93,5,4
708,2019-11-04,09:00:00,7,0,120,3,7
709,2019-11-04,09:15:00,3,2,100,2,5
710,2019-11-04,09:30:00,18,4,146,7,5
711,2019-11-04,09:45:00,10,4,187,1,2
712,2019-11-04,10:00:00,4,1,150,2,10
713,2019-11-04,10:15:00,2,1,158,2,1
714,2019-11-04,10:30:00,10,6,166,2,6
715,2019-11-04,10:45:00,8,4,162,5,4
716,2019-11-04,11:00:00,9,2,106,1,6
717,2019-11-04,11:15:00,5,1,129,4,5
718,2019-11-04,11:30:00,9,4,141,2,10
719,2019-11-04,11:45:00,13,1,147,3,5
720,2019-11-04,12:00:00,8,0,104,4,5
721,2019-11-04,12:15:00,2,0,79,1,2
722,2019-11-04,12:30:00,13,8,108,2,5
723,2019-11-04,12:45:00,8,0,119,2,5
724,2019-11-04,13:00:00,5,1,123,1,5
725,2019-11-04,13:15:00,17,7,108,2,6
726,2019-11-04,13:30:00,5,0,109,2,3
727,2019-11-04,13:45:00,36,18,88,1,2
728,2019-11-04,14:00:00,11,0,101,1,4
729,2019-11-04,14:15:00,4,4,53,3,0
730,2019-11-04,14:30:00,13,10,85,1,5
731,2019-11-04,14:45:00,10,4,84,2,2
732,2019-11-04,15:00:00,17,9,107,3,2
733,2019-11-04,15:15:00,9,1,103,4,7
734,2019-11-04,15:30:00,20,0,59,0,7
735,2019-11-04,15:45:00,6,3,62,0,3
736,2019-11-04,16:00:00,10,4,122,3,8
737,2019-11-04,16:15:00,7,2,98,1,5
738,2019-11-04,16:30:00,3,0,83,4,5
739,2019-11-04,16:45:00,4,4,108,2,2
740,2019-11-04,17:00:00,1,1,102,3,0
741,2019-11-04,17:15:00,1,0,111,4,2
742,2019-11-04,17:30:00,3,0,174,2,1
743,2019-11-04,17:45:00,5,0,206,3,6
744,2019-11-04,18:00:00,11,6,298,2,10
745,2019-11-04,18:15:00,3,0,137,5,2
746,2019-11-04,18:30:00,0,0,10,0,0
747,2019-11-04,18:45:00,0,0,2,0,0
748,2019-11-04,19:00:00,0,0,14,0,0
749,2019-11-04,19:15:00,0,0,9,0,0
750,2019-11-04,19:30:00,0,0,7,0,0
751,2019-11-04,19:45:00,0,0,6,0,0
752,2019-11-04,20:00:00,1,0,4,0,0
753,2019-11-04,20:15:00,0,0,3,0,0
754,2019-11-04,20:30:00,0,0,1,0,0
755,2019-11-04,20:45:00,0,0,1,0,0
756,2019-11-04,21:00:00,0,0,1,0,0
757,2019-11-04,21:15:00,0,0,5,0,0
758,2019-11-04,21:30:00,0,0,2,0,0
759,2019-11-04,21:45:00,0,0,2,0,0
760,2019-11-04,22:00:00,0,0,3,0,0
761,2019-11-04,22:15:00,0,0,2,0,0
762,2019-11-04,22:30:00,0,0,2,0,0
763,2019-11-04,22:45:00,0,0,0,0,0
764,2019-11-04,23:00:00,0,0,0,0,0
765,2019-11-04,23:15:00,0,0,0,0,0
766,2019-11-04,23:30:00,0,0,0,0,0
767,2019-11-04,23:45:00,0,0,0,0,0
768,2019-11-05,00:00:00,0,0,0,0,0
769,2019-11-05,00:15:00,0,0,0,0,0
770,2019-11-05,00:30:00,0,0,0,0,0
771,2019-11-05,00:45:00,0,0,0,0,0
772,2019-11-05,01:00:00,0,0,0,0,0
773,2019-11-05,01:15:00,0,0,0,0,0
774,2019-11-05,01:30:00,0,0,0,0,0
775,2019-11-05,01:45:00,0,0,0,0,0
776,2019-11-05,02:00:00,0,0,2,0,0
777,2019-11-05,02:15:00,0,0,0,0,0
778,2019-11-05,02:30:00,0,0,0,0,0
779,2019-11-05,02:45:00,0,0,0,0,0
780,2019-11-05,03:00:00,0,0,0,0,0
781,2019-11-05,03:15:00,0,0,0,0,0
782,2019-11-05,03:30:00,0,0,1,0,0
783,2019-11-05,03:45:00,0,0,0,0,0
784,2019-11-05,04:00:00,0,0,0,0,0
785,2019-11-05,04:15:00,0,0,0,0,0
786,2019-11-05,04:30:00,0,0,0,0,0
787,2019-11-05,04:45:00,0,0,1,0,0
788,2019-11-05,05:00:00,0,0,0,0,0
789,2019-11-05,05:15:00,0,0,0,0,0
790,2019-11-05,05:30:00,0,0,0,0,0
791,2019-11-05,05:45:00,0,0,0,0,0
792,2019-11-05,06:00:00,0,0,0,0,0
793,2019-11-05,06:15:00,0,0,0,0,0
794,2019-11-05,06:30:00,0,0,0,0,0
795,2019-11-05,06:45:00,0,0,1,0,0
796,2019-11-05,07:00:00,0,0,0,0,0
797,2019-11-05,07:15:00,0,0,26,0,0
798,2019-11-05,07:30:00,2,0,39,3,3
799,2019-11-05,07:45:00,13,2,54,4,7
800,2019-11-05,08:00:00,2,1,55,4,3
801,2019-11-05,08:15:00,2,1,58,4,3
802,2019-11-05,08:30:00,5,1,108,2,6
803,2019-11-05,08:45:00,11,5,124,5,1
804,2019-11-05,09:00:00,4,0,91,2,6
805,2019-11-05,09:15:00,5,0,137,2,7
806,2019-11-05,09:30:00,7,3,146,4,6
807,2019-11-05,09:45:00,3,7,215,4,13
808,2019-11-05,10:00:00,17,1,319,0,8
809,2019-11-05,10:15:00,44,0,308,5,5
810,2019-11-05,10:30:00,26,10,208,2,11
811,2019-11-05,10:45:00,14,3,222,6,10
812,2019-11-05,11:00:00,5,5,170,2,9
813,2019-11-05,11:15:00,3,2,167,2,11
814,2019-11-05,11:30:00,20,5,180,3,9
815,2019-11-05,11:45:00,35,3,343,3,10
816,2019-11-05,12:00:00,7,8,222,5,3
817,2019-11-05,12:15:00,23,0,156,1,7
818,2019-11-05,12:30:00,16,3,163,2,16
819,2019-11-05,12:45:00,31,8,198,4,17
820,2019-11-05,13:00:00,13,8,169,0,13
821,2019-11-05,13:15:00,16,17,163,3,8
822,2019-11-05,13:30:00,7,2,181,3,15
823,2019-11-05,13:45:00,0,4,112,3,10
824,2019-11-05,14:00:00,10,0,104,1,9
825,2019-11-05,14:15:00,2,0,68,4,8
826,2019-11-05,14:30:00,1,0,144,1,10
827,2019-11-05,14:45:00,3,0,186,2,16
828,2019-11-05,15:00:00,6,2,180,3,18
829,2019-11-05,15:15:00,9,0,79,1,3
830,2019-11-05,15:30:00,10,6,94,2,4
831,2019-11-05,15:45:00,4,0,84,1,5
832,2019-11-05,16:00:00,8,1,105,2,5
833,2019-11-05,16:15:00,8,3,121,3,6
834,2019-11-05,16:30:00,7,0,116,3,4
835,2019-11-05,16:45:00,1,0,44,0,1
836,2019-11-05,17:00:00,1,2,49,0,0
837,2019-11-05,17:15:00,3,0,93,4,7
838,2019-11-05,17:30:00,5,4,118,5,2
839,2019-11-05,17:45:00,9,1,183,3,10
840,2019-11-05,18:00:00,10,8,257,1,7
841,2019-11-05,18:15:00,4,1,144,1,1
842,2019-11-05,18:30:00,1,0,13,0,0
843,2019-11-05,18:45:00,0,0,0,0,0
844,2019-11-05,19:00:00,0,0,7,0,0
845,2019-11-05,19:15:00,0,0,10,0,0
846,2019-11-05,19:30:00,0,0,2,0,0
847,2019-11-05,19:45:00,1,0,4,0,0
848,2019-11-05,20:00:00,0,0,4,0,0
849,2019-11-05,20:15:00,2,1,3,0,0
850,2019-11-05,20:30:00,0,0,3,0,0
851,2019-11-05,20:45:00,0,0,2,0,0
852,2019-11-05,21:00:00,0,0,3,0,0
853,2019-11-05,21:15:00,0,0,2,0,0
854,2019-11-05,21:30:00,0,0,0,0,0
855,2019-11-05,21:45:00,0,0,3,0,0
856,2019-11-05,22:00:00,0,0,0,0,0
857,2019-11-05,22:15:00,1,1,0,0,0
858,2019-11-05,22:30:00,0,0,3,0,0
859,2019-11-05,22:45:00,0,0,2,0,0
860,2019-11-05,23:00:00,0,0,0,0,0
861,2019-11-05,23:15:00,0,0,1,0,0
862,2019-11-05,23:30:00,0,0,0,0,0
863,2019-11-05,23:45:00,0,0,0,0,0
864,2019-11-06,00:00:00,0,0,1,0,0
865,2019-11-06,00:15:00,0,0,2,0,0
866,2019-11-06,00:30:00,0,0,0,0,0
867,2019-11-06,00:45:00,0,0,0,0,0
868,2019-11-06,01:00:00,0,0,0,0,0
869,2019-11-06,01:15:00,0,0,0,0,0
870,2019-11-06,01:30:00,0,0,0,0,0
871,2019-11-06,01:45:00,0,0,0,0,0
872,2019-11-06,02:00:00,0,0,0,0,0
873,2019-11-06,02:15:00,0,0,0,0,0
874,2019-11-06,02:30:00,0,0,0,0,0
875,2019-11-06,02:45:00,0,0,1,0,0
876,2019-11-06,03:00:00,0,0,0,0,0
877,2019-11-06,03:15:00,0,0,0,0,0
878,2019-11-06,03:30:00,0,0,0,0,0
879,2019-11-06,03:45:00,0,0,0,0,0
880,2019-11-06,04:00:00,0,0,0,0,0
881,2019-11-06,04:15:00,0,0,0,0,0
882,2019-11-06,04:30:00,0,0,0,0,0
883,2019-11-06,04:45:00,0,0,0,0,0
884,2019-11-06,05:00:00,0,0,0,0,0
885,2019-11-06,05:15:00,0,0,0,0,0
886,2019-11-06,05:30:00,0,0,0,0,0
887,2019-11-06,05:45:00,0,0,0,0,0
888,2019-11-06,06:00:00,0,0,0,0,0
889,2019-11-06,06:15:00,0,0,0,0,1
890,2019-11-06,06:30:00,0,0,0,0,0
891,2019-11-06,06:45:00,0,0,2,0,2
892,2019-11-06,07:00:00,0,0,3,0,1
893,2019-11-06,07:15:00,1,1,16,1,1
894,2019-11-06,07:30:00,2,0,38,4,1
895,2019-11-06,07:45:00,11,2,80,5,8
896,2019-11-06,08:00:00,4,2,70,6,2
897,2019-11-06,08:15:00,4,0,93,3,5
898,2019-11-06,08:30:00,2,1,94,3,14
899,2019-11-06,08:45:00,6,0,119,5,6
900,2019-11-06,09:00:00,5,0,98,5,8
901,2019-11-06,09:15:00,1,0,128,2,2
902,2019-11-06,09:30:00,13,2,171,4,6
903,2019-11-06,09:45:00,14,1,194,4,10
904,2019-11-06,10:00:00,32,9,239,2,24
905,2019-11-06,10:15:00,47,3,182,5,22
906,2019-11-06,10:30:00,32,5,176,0,8
907,2019-11-06,10:45:00,75,19,176,3,26
908,2019-11-06,11:00:00,43,1,167,2,21
909,2019-11-06,11:15:00,15,6,113,2,10
910,2019-11-06,11:30:00,7,1,133,2,19
911,2019-11-06,11:45:00,30,4,170,2,29
912,2019-11-06,12:00:00,32,1,133,2,15
913,2019-11-06,12:15:00,15,0,93,3,19
914,2019-11-06,12:30:00,16,2,116,1,12
915,2019-11-06,12:45:00,22,1,136,3,17
916,2019-11-06,13:00:00,12,5,142,1,31
917,2019-11-06,13:15:00,23,1,111,2,30
918,2019-11-06,13:30:00,23,1,111,7,24
919,2019-11-06,13:45:00,36,2,77,0,8
920,2019-11-06,14:00:00,37,8,72,1,8
921,2019-11-06,14:15:00,34,5,73,4,11
922,2019-11-06,14:30:00,24,0,87,1,12
923,2019-11-06,14:45:00,19,11,121,3,20
924,2019-11-06,15:00:00,11,0,139,2,15
925,2019-11-06,15:15:00,14,4,66,1,4
926,2019-11-06,15:30:00,6,4,93,3,21
927,2019-11-06,15:45:00,21,9,84,1,6
928,2019-11-06,16:00:00,8,3,99,2,1
929,2019-11-06,16:15:00,14,2,75,2,1
930,2019-11-06,16:30:00,0,0,58,0,2
931,2019-11-06,16:45:00,5,0,41,0,0
932,2019-11-06,17:00:00,4,0,81,2,1
933,2019-11-06,17:15:00,0,1,77,3,1
934,2019-11-06,17:30:00,5,6,77,4,2
935,2019-11-06,17:45:00,0,0,161,3,2
936,2019-11-06,18:00:00,5,3,157,3,8
937,2019-11-06,18:15:00,1,0,90,0,0
938,2019-11-06,18:30:00,0,0,3,0,0
939,2019-11-06,18:45:00,0,0,0,0,0
940,2019-11-06,19:00:00,0,0,0,0,0
941,2019-11-06,19:15:00,0,0,1,0,0
942,2019-11-06,19:30:00,0,0,2,0,0
943,2019-11-06,19:45:00,1,0,6,0,0
944,2019-11-06,20:00:00,1,0,2,0,0
945,2019-11-06,20:15:00,0,0,4,0,0
946,2019-11-06,20:30:00,0,0,1,0,0
947,2019-11-06,20:45:00,0,0,10,0,2
948,2019-11-06,21:00:00,0,0,2,0,0
949,2019-11-06,21:15:00,0,0,1,0,0
950,2019-11-06,21:30:00,0,0,3,0,0
951,2019-11-06,21:45:00,0,0,3,0,0
952,2019-11-06,22:00:00,0,0,1,0,0
953,2019-11-06,22:15:00,0,0,2,0,0
954,2019-11-06,22:30:00,0,0,2,0,0
955,2019-11-06,22:45:00,0,0,0,0,0
956,2019-11-06,23:00:00,0,0,1,0,0
957,2019-11-06,23:15:00,0,0,2,0,0
958,2019-11-06,23:30:00,0,0,2,0,0
959,2019-11-06,23:45:00,0,0,0,0,0
960,2019-11-07,00:00:00,0,0,0,0,0
961,2019-11-07,00:15:00,0,0,0,0,0
962,2019-11-07,00:30:00,0,0,0,0,0
963,2019-11-07,00:45:00,0,0,0,0,0
964,2019-11-07,01:00:00,0,0,1,0,0
965,2019-11-07,01:15:00,0,0,0,0,0
966,2019-11-07,01:30:00,0,0,0,0,0
967,2019-11-07,01:45:00,0,0,0,0,0
968,2019-11-07,02:00:00,0,0,0,0,0
969,2019-11-07,02:15:00,0,0,0,0,0
970,2019-11-07,02:30:00,0,0,0,0,0
971,2019-11-07,02:45:00,0,0,0,0,0
972,2019-11-07,03:00:00,0,0,0,0,0
973,2019-11-07,03:15:00,0,0,0,0,0
974,2019-11-07,03:30:00,0,0,0,0,0
975,2019-11-07,03:45:00,0,0,0,0,0
976,2019-11-07,04:00:00,0,0,0,0,0
977,2019-11-07,04:15:00,0,0,1,0,0
978,2019-11-07,04:30:00,0,0,0,0,0
979,2019-11-07,04:45:00,0,0,0,0,0
980,2019-11-07,05:00:00,0,0,0,0,0
981,2019-11-07,05:15:00,0,0,0,0,0
982,2019-11-07,05:30:00,0,0,0,0,0
983,2019-11-07,05:45:00,0,0,0,0,0
984,2019-11-07,06:00:00,0,0,0,0,0
985,2019-11-07,06:15:00,0,0,0,0,0
986,2019-11-07,06:30:00,0,0,0,0,0
987,2019-11-07,06:45:00,0,0,0,0,0
988,2019-11-07,07:00:00,0,0,2,0,0
989,2019-11-07,07:15:00,2,0,8,0,0
990,2019-11-07,07:30:00,0,0,48,4,2
991,2019-11-07,07:45:00,2,0,76,5,6
992,2019-11-07,08:00:00,1,3,68,6,6
993,2019-11-07,08:15:00,5,3,73,3,8
994,2019-11-07,08:30:00,9,4,94,5,6
995,2019-11-07,08:45:00,54,18,181,7,12
996,2019-11-07,09:00:00,7,2,135,4,7
997,2019-11-07,09:15:00,4,1,199,2,7
998,2019-11-07,09:30:00,26,3,234,3,8
999,2019-11-07,09:45:00,29,9,307,7,20
1000,2019-11-07,10:00:00,32,7,374,2,13
1001,2019-11-07,10:15:00,65,52,297,2,6
1002,2019-11-07,10:30:00,23,10,224,5,21
1003,2019-11-07,10:45:00,21,15,206,6,10
1004,2019-11-07,11:00:00,6,7,189,0,13
1005,2019-11-07,11:15:00,6,0,163,3,9
1006,2019-11-07,11:30:00,6,1,202,3,10
1007,2019-11-07,11:45:00,11,6,218,4,16
1008,2019-11-07,12:00:00,7,0,184,6,15
1009,2019-11-07,12:15:00,2,0,142,1,7
1010,2019-11-07,12:30:00,3,0,133,2,5
1011,2019-11-07,12:45:00,13,0,173,2,11
1012,2019-11-07,13:00:00,12,2,218,1,4
1013,2019-11-07,13:15:00,9,1,268,4,31
1014,2019-11-07,13:30:00,32,17,248,2,18
1015,2019-11-07,13:45:00,8,5,168,3,18
1016,2019-11-07,14:00:00,11,8,179,2,13
1017,2019-11-07,14:15:00,7,6,146,5,14
1018,2019-11-07,14:30:00,49,3,214,0,19
1019,2019-11-07,14:45:00,47,1,301,4,34
1020,2019-11-07,15:00:00,30,13,241,5,24
1021,2019-11-07,15:15:00,23,0,127,1,17
1022,2019-11-07,15:30:00,17,4,137,3,21
1023,2019-11-07,15:45:00,24,1,143,2,11
1024,2019-11-07,16:00:00,7,4,218,6,26
1025,2019-11-07,16:15:00,11,0,224,3,13
1026,2019-11-07,16:30:00,17,0,227,3,8
1027,2019-11-07,16:45:00,15,1,199,5,16
1028,2019-11-07,17:00:00,4,0,152,3,8
1029,2019-11-07,17:15:00,3,0,198,3,9
1030,2019-11-07,17:30:00,5,0,201,4,6
1031,2019-11-07,17:45:00,8,0,211,2,15
1032,2019-11-07,18:00:00,5,0,183,0,6
1033,2019-11-07,18:15:00,1,0,26,0,0
1034,2019-11-07,18:30:00,0,0,0,0,0
1035,2019-11-07,18:45:00,0,0,2,0,0
1036,2019-11-07,19:00:00,0,0,0,0,0
1037,2019-11-07,19:15:00,0,0,11,0,0
1038,2019-11-07,19:30:00,0,0,6,0,0
1039,2019-11-07,19:45:00,0,0,4,0,0
1040,2019-11-07,20:00:00,0,0,6,0,0
1041,2019-11-07,20:15:00,0,0,5,0,0
1042,2019-11-07,20:30:00,0,0,0,0,0
1043,2019-11-07,20:45:00,0,0,6,0,0
1044,2019-11-07,21:00:00,0,0,15,0,0
1045,2019-11-07,21:15:00,0,0,5,0,0
1046,2019-11-07,21:30:00,0,0,2,0,1
1047,2019-11-07,21:45:00,0,0,5,1,0
1048,2019-11-07,22:00:00,0,0,6,0,0
1049,2019-11-07,22:15:00,0,0,9,0,0
1050,2019-11-07,22:30:00,0,0,1,0,0
1051,2019-11-07,22:45:00,0,0,1,0,0
1052,2019-11-07,23:00:00,0,0,1,0,0
1053,2019-11-07,23:15:00,0,0,1,0,0
1054,2019-11-07,23:30:00,0,0,1,0,0
1055,2019-11-07,23:45:00,0,0,0,0,0
1056,2019-11-08,00:00:00,0,0,1,0,0
1057,2019-11-08,00:15:00,1,0,1,0,0
1058,2019-11-08,00:30:00,0,0,0,0,0
1059,2019-11-08,00:45:00,0,0,2,0,0
1060,2019-11-08,01:00:00,0,0,0,0,0
1061,2019-11-08,01:15:00,0,0,1,0,0
1062,2019-11-08,01:30:00,0,0,1,0,0
1063,2019-11-08,01:45:00,0,0,0,0,0
1064,2019-11-08,02:00:00,0,0,0,0,0
1065,2019-11-08,02:15:00,0,0,2,0,0
1066,2019-11-08,02:30:00,0,0,0,0,0
1067,2019-11-08,02:45:00,0,0,0,0,0
1068,2019-11-08,03:00:00,0,0,0,0,0
1069,2019-11-08,03:15:00,0,0,0,0,0
1070,2019-11-08,03:30:00,0,0,0,0,0
1071,2019-11-08,03:45:00,0,0,0,0,0
1072,2019-11-08,04:00:00,0,0,1,0,0
1073,2019-11-08,04:15:00,0,0,0,0,0
1074,2019-11-08,04:30:00,0,0,0,0,0
1075,2019-11-08,04:45:00,0,0,0,0,0
1076,2019-11-08,05:00:00,0,0,0,0,0
1077,2019-11-08,05:15:00,0,0,0,0,0
1078,2019-11-08,05:30:00,0,0,1,0,0
1079,2019-11-08,05:45:00,0,0,0,0,0
1080,2019-11-08,06:00:00,0,0,0,0,0
1081,2019-11-08,06:15:00,0,0,0,0,0
1082,2019-11-08,06:30:00,0,0,1,0,0
1083,2019-11-08,06:45:00,2,0,1,0,0
1084,2019-11-08,07:00:00,0,0,0,0,0
1085,2019-11-08,07:15:00,0,0,19,1,0
1086,2019-11-08,07:30:00,1,2,27,4,3
1087,2019-11-08,07:45:00,0,0,45,3,2
1088,2019-11-08,08:00:00,0,0,47,5,4
1089,2019-11-08,08:15:00,1,0,53,4,4
1090,2019-11-08,08:30:00,3,0,81,4,5
1091,2019-11-08,08:45:00,12,1,101,5,8
1092,2019-11-08,09:00:00,3,0,103,3,2
1093,2019-11-08,09:15:00,6,3,106,5,7
1094,2019-11-08,09:30:00,0,0,147,5,7
1095,2019-11-08,09:45:00,13,1,173,2,6
1096,2019-11-08,10:00:00,36,2,170,1,3
1097,2019-11-08,10:15:00,81,3,206,6,8
1098,2019-11-08,10:30:00,166,27,176,1,6
1099,2019-11-08,10:45:00,85,1,142,4,26
1100,2019-11-08,11:00:00,103,0,120,1,12
1101,2019-11-08,11:15:00,108,5,129,4,13
1102,2019-11-08,11:30:00,85,1,216,2,23
1103,2019-11-08,11:45:00,123,4,234,3,24
1104,2019-11-08,12:00:00,190,26,169,1,13
1105,2019-11-08,12:15:00,33,2,175,5,15
1106,2019-11-08,12:30:00,53,5,197,2,12
1107,2019-11-08,12:45:00,5,0,165,3,12
1108,2019-11-08,13:00:00,14,1,233,3,11
1109,2019-11-08,13:15:00,25,6,162,4,15
1110,2019-11-08,13:30:00,7,5,173,2,12
